"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 24 00:16:39 EEST 2026","Sun May 24 00:16:40 EEST 2026","377","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","security_sqlInjectionInFilters","security_sqlInjectionInFilters","SQL injection across filters"
"passed","Sun May 24 00:16:25 EEST 2026","Sun May 24 00:16:25 EEST 2026","383","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","search_veryLongString_handled","search_veryLongString_handled","Very long search string is handled without server error"
"passed","Sun May 24 00:14:07 EEST 2026","Sun May 24 00:14:08 EEST 2026","456","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","combined_allFilters_returnsValidResponse","combined_allFilters_returnsValidResponse","All major filters applied together still returns valid envelope"
"passed","Sun May 24 00:15:12 EEST 2026","Sun May 24 00:15:12 EEST 2026","459","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","filtering_byDateFromOnly_returnsValidResponse","filtering_byDateFromOnly_returnsValidResponse","filter[date_from] only applies start boundary"
"passed","Sun May 24 00:16:38 EEST 2026","Sun May 24 00:16:38 EEST 2026","384","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","filtering_searchSpecialChars","filtering_searchSpecialChars","Search special characters do not cause 500"
"passed","Sun May 24 00:13:36 EEST 2026","Sun May 24 00:13:37 EEST 2026","626","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","filtering_byDateToOnly","filtering_byDateToOnly","filter[date_to] only"
"passed","Sun May 24 00:14:45 EEST 2026","Sun May 24 00:14:46 EEST 2026","455","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","showRefund_dynamicId_matchesListData","showRefund_dynamicId_matchesListData","Each list refund ID returns detail matching list data"
"passed","Sun May 24 00:10:44 EEST 2026","Sun May 24 00:10:44 EEST 2026","486","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureDeleteApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureDeleteApiTest","deleteFeature_nonNumericId_returns404","deleteFeature_nonNumericId_returns404","DELETE non-numeric feature_id returns 404"
"passed","Sun May 24 00:16:52 EEST 2026","Sun May 24 00:16:52 EEST 2026","336","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","filtering_byPaymentMethod","filtering_byPaymentMethod","filter[payment_method] — CSV Payment Method column matches"
"passed","Sun May 24 00:10:37 EEST 2026","Sun May 24 00:10:37 EEST 2026","440","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureCreateApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureCreateApiTest","createFeature_noToken_returnsUnauthorized","createFeature_noToken_returnsUnauthorized","Create without token returns 400 or 401"
"passed","Sun May 24 00:13:43 EEST 2026","Sun May 24 00:13:44 EEST 2026","465","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","pagination_perPage_respectsPageSize","pagination_perPage_respectsPageSize","perPage limits number of records returned"
"passed","Sun May 24 00:13:28 EEST 2026","Sun May 24 00:13:29 EEST 2026","380","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","filtering_byStatus","filtering_byStatus","filter[status] — CSV Status column matches when rows exist"
"passed","Sun May 24 00:17:24 EEST 2026","Sun May 24 00:17:25 EEST 2026","840","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_byStatus","filtering_byStatus","filter[status] for each supported status"
"passed","Sun May 24 00:14:25 EEST 2026","Sun May 24 00:14:25 EEST 2026","430","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","filtering_byProviderId","filtering_byProviderId","filter[provider_id]"
"passed","Sun May 24 00:16:18 EEST 2026","Sun May 24 00:16:19 EEST 2026","428","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","filtering_byWalletableType_user_returnsOnlyUsers","filtering_byWalletableType_user_returnsOnlyUsers","filter[walletable_type]=user returns only user wallets"
"passed","Sun May 24 00:11:52 EEST 2026","Sun May 24 00:11:53 EEST 2026","456","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","counts_filterByBillingCycle","counts_filterByBillingCycle","billing_cycle=monthly|yearly"
"passed","Sun May 24 00:16:08 EEST 2026","Sun May 24 00:16:10 EEST 2026","2253","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","showWallet_securityHeaders","showWallet_securityHeaders","Security headers on success response"
"passed","Sun May 24 00:16:01 EEST 2026","Sun May 24 00:16:02 EEST 2026","434","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","showWallet_dynamicId_matchesListData","showWallet_dynamicId_matchesListData","Each list wallet ID returns detail matching list data"
"passed","Sun May 24 00:17:23 EEST 2026","Sun May 24 00:17:24 EEST 2026","418","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Postman: each sort field accepted on summary endpoint"
"passed","Sun May 24 00:12:59 EEST 2026","Sun May 24 00:13:00 EEST 2026","803","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_doubleDeleteNotFound","deleteTransaction_doubleDeleteNotFound","Double DELETE same non-existent ID returns 404 both times"
"passed","Sun May 24 00:16:50 EEST 2026","Sun May 24 00:16:50 EEST 2026","385","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","filtering_byType","filtering_byType","filter[type] — CSV Transaction Type column matches"
"passed","Sun May 24 00:16:31 EEST 2026","Sun May 24 00:16:32 EEST 2026","404","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","sorting_invalidField_handled","sorting_invalidField_handled","Invalid sort field returns 422 or 200 with default ordering"
"passed","Sun May 24 00:11:33 EEST 2026","Sun May 24 00:11:34 EEST 2026","717","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionByIdApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionByIdApiTest","showSubscription_noToken_returnsUnauthorized","showSubscription_noToken_returnsUnauthorized","Show without token returns 400 or 401"
"passed","Sun May 24 00:12:30 EEST 2026","Sun May 24 00:12:30 EEST 2026","410","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","filtering_invalidStartDateRange_handled","filtering_invalidStartDateRange_handled","start_date_to before start_date_from returns 422 or empty"
"passed","Sun May 24 00:09:42 EEST 2026","Sun May 24 00:09:43 EEST 2026","620","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlanUpdateApiTest","com.apiautomation.tests.admin.plans.AdminPlanUpdateApiTest","updatePlan_nonExistentId_returns404","updatePlan_nonExistentId_returns404","PUT non-existent plan_id returns 404"
"passed","Sun May 24 00:16:29 EEST 2026","Sun May 24 00:16:30 EEST 2026","401","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on wallets summary endpoint"
"passed","Sun May 24 00:14:30 EEST 2026","Sun May 24 00:14:31 EEST 2026","1237","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","filtering_searchSpecialChars","filtering_searchSpecialChars","Search special characters do not cause 500"
"passed","Sun May 24 00:16:49 EEST 2026","Sun May 24 00:16:50 EEST 2026","465","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","filtering_byType","filtering_byType","filter[type] — CSV Transaction Type column matches"
"passed","Sun May 24 00:15:45 EEST 2026","Sun May 24 00:15:46 EEST 2026","770","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletAdjustApiTest","com.apiautomation.tests.admin.wallets.AdminWalletAdjustApiTest","adjust_invalidTypes_rejected","adjust_invalidTypes_rejected","Invalid adjustment types are rejected with 422"
"passed","Sun May 24 00:16:27 EEST 2026","Sun May 24 00:16:28 EEST 2026","419","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","performance_combinedQuery_withinSla","performance_combinedQuery_withinSla","Filtered paginated list responds within SLA"
"passed","Sun May 24 00:16:07 EEST 2026","Sun May 24 00:16:07 EEST 2026","351","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","showWallet_noToken_returns401","showWallet_noToken_returns401","Missing token returns 401"
"passed","Sun May 24 00:14:13 EEST 2026","Sun May 24 00:14:13 EEST 2026","410","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on summary endpoint"
"passed","Sun May 24 00:12:59 EEST 2026","Sun May 24 00:12:59 EEST 2026","382","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_sqlInjectionId_safe","deleteTransaction_sqlInjectionId_safe","SQL injection in path ID does not cause 500"
"passed","Sun May 24 00:13:14 EEST 2026","Sun May 24 00:13:14 EEST 2026","509","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","shouldHandleInvalidPerPageValues","shouldHandleInvalidPerPageValues","Invalid perPage values are handled gracefully"
"passed","Sun May 24 00:13:15 EEST 2026","Sun May 24 00:13:16 EEST 2026","379","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","shouldIgnoreUnknownQueryParameters","shouldIgnoreUnknownQueryParameters","Unsupported query parameters should not break the endpoint"
"passed","Sun May 24 00:15:29 EEST 2026","Sun May 24 00:15:29 EEST 2026","381","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","filtering_byStatus","filtering_byStatus","filter[status] for each supported status"
"passed","Sun May 24 00:17:02 EEST 2026","Sun May 24 00:17:02 EEST 2026","458","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","pagination_perPage_respectsPageSize","pagination_perPage_respectsPageSize","perPage limits number of records returned"
"passed","Sun May 24 00:10:46 EEST 2026","Sun May 24 00:10:46 EEST 2026","511","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureDeleteApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureDeleteApiTest","deleteFeature_invalidToken_returnsUnauthorized","deleteFeature_invalidToken_returnsUnauthorized","DELETE with invalid token uses dynamic feature_id from list"
"passed","Sun May 24 00:11:02 EEST 2026","Sun May 24 00:11:03 EEST 2026","534","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminApplyPlanChangeApiTest","com.apiautomation.tests.admin.subscriptions.AdminApplyPlanChangeApiTest","applyPlanChange_validationWithinSla","applyPlanChange_validationWithinSla","Validation response within SLA"
"passed","Sun May 24 00:15:32 EEST 2026","Sun May 24 00:15:32 EEST 2026","476","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","filtering_bySearch","filtering_bySearch","filter[search] narrows summary counts"
"passed","Sun May 24 00:12:39 EEST 2026","Sun May 24 00:12:39 EEST 2026","385","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","security_invalidToken_returnsUnauthorized","security_invalidToken_returnsUnauthorized","List with invalid token returns 400 or 401"
"passed","Sun May 24 00:15:00 EEST 2026","Sun May 24 00:15:02 EEST 2026","1629","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","pagination_consecutivePages_returnDifferentRecords","pagination_consecutivePages_returnDifferentRecords","page=1 and page=2 return different non-overlapping slices (1-based page param)"
"passed","Sun May 24 00:08:56 EEST 2026","Sun May 24 00:08:57 EEST 2026","1088","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","pagination_perPage_respectsPageSize","pagination_perPage_respectsPageSize","perPage limits number of records returned"
"passed","Sun May 24 00:13:10 EEST 2026","Sun May 24 00:13:11 EEST 2026","1017","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","shouldReturn401WhenTokenIsInvalid","shouldReturn401WhenTokenIsInvalid","Invalid bearer token returns 401"
"passed","Sun May 24 00:10:52 EEST 2026","Sun May 24 00:10:53 EEST 2026","1561","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","pagination_pageOnePerPage15","pagination_pageOnePerPage15","Postman: page=1, perPage=15"
"passed","Sun May 24 00:17:32 EEST 2026","Sun May 24 00:17:32 EEST 2026","396","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_invalidStatus","filtering_invalidStatus","Invalid status returns 422 or 200"
"passed","Sun May 24 00:13:49 EEST 2026","Sun May 24 00:13:50 EEST 2026","510","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","sorting_validFields_returnSortedData","sorting_validFields_returnSortedData","Each supported sort field works in ASC and DESC"
"passed","Sun May 24 00:10:27 EEST 2026","Sun May 24 00:10:28 EEST 2026","1261","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureByIdApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureByIdApiTest","showFeature_noToken_returnsUnauthorized","showFeature_noToken_returnsUnauthorized","Show without token returns 400 or 401"
"passed","Sun May 24 00:11:53 EEST 2026","Sun May 24 00:11:53 EEST 2026","432","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","counts_filterByWorkersUsedRange","counts_filterByWorkersUsedRange","workers_used_min/max filter"
"passed","Sun May 24 00:16:59 EEST 2026","Sun May 24 00:16:59 EEST 2026","337","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","security_noToken","security_noToken","No token returns 401"
"passed","Sun May 24 00:13:04 EEST 2026","Sun May 24 00:13:05 EEST 2026","433","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_existingId_isReachableViaGet","deleteTransaction_existingId_isReachableViaGet","Existing transaction IDs are found via GET before any delete"
"passed","Sun May 24 00:15:37 EEST 2026","Sun May 24 00:15:38 EEST 2026","378","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","filtering_invalidStatus","filtering_invalidStatus","Invalid status returns 422 or 200"
"passed","Sun May 24 00:12:41 EEST 2026","Sun May 24 00:12:41 EEST 2026","671","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionByIdApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionByIdApiTest","showTransaction_dynamicId_matchesListData","showTransaction_dynamicId_matchesListData","Each list transaction ID returns detail matching list data"
"passed","Sun May 24 00:17:31 EEST 2026","Sun May 24 00:17:31 EEST 2026","425","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_byDateFromOnly","filtering_byDateFromOnly","filter[date_from] only"
"passed","Sun May 24 00:09:08 EEST 2026","Sun May 24 00:09:12 EEST 2026","3935","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted"
"passed","Sun May 24 00:12:12 EEST 2026","Sun May 24 00:12:13 EEST 2026","806","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsExportApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsExportApiTest","export_paginationParamsIgnored","export_paginationParamsIgnored","page/perPage ignored — export still succeeds with pagination params present"
"passed","Sun May 24 00:17:15 EEST 2026","Sun May 24 00:17:15 EEST 2026","430","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","filtering_invalidStatus_returnsErrorOrEmpty","filtering_invalidStatus_returnsErrorOrEmpty","Invalid status returns 422 or empty result"
"passed","Sun May 24 00:13:37 EEST 2026","Sun May 24 00:13:38 EEST 2026","421","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","filtering_invertedDateRange","filtering_invertedDateRange","Inverted date range returns empty CSV or validation error"
"passed","Sun May 24 00:12:28 EEST 2026","Sun May 24 00:12:28 EEST 2026","558","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","filtering_workersUsedRange_returnsMatchingRecords","filtering_workersUsedRange_returnsMatchingRecords","workers_used_min=0 and workers_used_max=10"
"passed","Sun May 24 00:14:16 EEST 2026","Sun May 24 00:14:16 EEST 2026","440","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on summary endpoint"
"passed","Sun May 24 00:12:36 EEST 2026","Sun May 24 00:12:37 EEST 2026","413","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","edge_invalidBillingCycle_handled","edge_invalidBillingCycle_handled","Invalid billing_cycle handled"
"passed","Sun May 24 00:14:36 EEST 2026","Sun May 24 00:14:37 EEST 2026","399","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionStatisticsApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionStatisticsApiTest","shouldFilterByDateFromOnly","shouldFilterByDateFromOnly","date_from only applies start boundary"
"passed","Sun May 24 00:16:37 EEST 2026","Sun May 24 00:16:38 EEST 2026","415","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","filtering_invalidWalletableType","filtering_invalidWalletableType","Invalid walletable_type returns 422 or empty"
"passed","Sun May 24 00:14:12 EEST 2026","Sun May 24 00:14:13 EEST 2026","476","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on summary endpoint"
"passed","Sun May 24 00:16:43 EEST 2026","Sun May 24 00:16:43 EEST 2026","524","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each sort field is accepted on export endpoint"
"passed","Sun May 24 00:14:45 EEST 2026","Sun May 24 00:14:45 EEST 2026","471","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","showRefund_dynamicId_matchesListData","showRefund_dynamicId_matchesListData","Each list refund ID returns detail matching list data"
"passed","Sun May 24 00:09:40 EEST 2026","Sun May 24 00:09:41 EEST 2026","566","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlanToggleStatusApiTest","com.apiautomation.tests.admin.plans.AdminPlanToggleStatusApiTest","toggleStatus_validationWithinSla","toggleStatus_validationWithinSla","Validation response within SLA"
"passed","Sun May 24 00:11:44 EEST 2026","Sun May 24 00:11:46 EEST 2026","1536","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","downloadInvoice_eachRowFromDetailTable_succeeds","downloadInvoice_eachRowFromDetailTable_succeeds","Download each invoice row from detail using same endpoint (table + detail parity)"
"passed","Sun May 24 00:15:02 EEST 2026","Sun May 24 00:15:02 EEST 2026","406","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","pagination_invalidPerPage_handledGracefully","pagination_invalidPerPage_handledGracefully","Invalid perPage values return 200 with fallback or 400/422"
"passed","Sun May 24 00:13:24 EEST 2026","Sun May 24 00:13:25 EEST 2026","546","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each sort field is accepted on export endpoint"
"passed","Sun May 24 00:16:49 EEST 2026","Sun May 24 00:16:49 EEST 2026","534","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","filtering_byType","filtering_byType","filter[type] — CSV Transaction Type column matches"
"passed","Sun May 24 00:17:22 EEST 2026","Sun May 24 00:17:23 EEST 2026","483","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Postman: each sort field accepted on summary endpoint"
"passed","Sun May 24 00:10:28 EEST 2026","Sun May 24 00:10:28 EEST 2026","526","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureByIdApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureByIdApiTest","showFeature_invalidToken_returnsUnauthorized","showFeature_invalidToken_returnsUnauthorized","Show with invalid token returns 400 or 401"
"passed","Sun May 24 00:09:19 EEST 2026","Sun May 24 00:09:21 EEST 2026","2514","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","filtering_byStatus_returnsMatchingRecords","filtering_byStatus_returnsMatchingRecords","filter[status] returns only matching status when data exists"
"passed","Sun May 24 00:17:20 EEST 2026","Sun May 24 00:17:21 EEST 2026","480","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","shouldReturn200WithDefaultSummary","shouldReturn200WithDefaultSummary","US-3.9: default summary returns total, failed, and pending counts"
"passed","Sun May 24 00:15:43 EEST 2026","Sun May 24 00:15:43 EEST 2026","418","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","security_sqlInjectionInFilters","security_sqlInjectionInFilters","SQL injection across filters"
"passed","Sun May 24 00:14:15 EEST 2026","Sun May 24 00:14:16 EEST 2026","425","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on summary endpoint"
